note,source_pdf,updated,updates,reason,doi,arxiv_id,external_source,old_title,new_title,old_authors,new_authors,old_venue,new_venue,old_year,new_year
papers/notes/pending-ref-175-ilamp-exploring-highdimensional-spacing-through-backward-m.md,papers/raw/pending-references/pending-ref-175-2012-ilamp-exploring-highdimensional-spacing-through-backward-multidimensional-projection.pdf,true,venue,venue:crossref,10.1111/cgf.14034,,crossref_doi,iLAMP: Exploring highdimensional spacing through backward multidimensional projection,iLAMP: Exploring highdimensional spacing through backward multidimensional projection,"Elisa Portes dos Santos Amorim, Emilio Vital Brazil, Joel Daniels, Paulo Joia, Luis Gustavo Nonato, and Mario Costa Sousa","Elisa Portes dos Santos Amorim, Emilio Vital Brazil, Joel Daniels, Paulo Joia, Luis Gustavo Nonato, and Mario Costa Sousa",UNKNOWN,Computer Graphics Forum,2012,2012
papers/notes/pending-ref-176-learning-linear-discriminant-projections-for-dimensionalit.md,papers/raw/pending-references/pending-ref-176-2011-learning-linear-discriminant-projections-for-dimensionality-reduction-of-image-descri.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,10.1109/TPAMI.2010.89,,crossref_doi,Learning linear discriminant projections for dimensionality reduction of image descriptors,Learning Linear Discriminant Projections for Dimensionality Reduction of Image Descriptors,"[Cai2011] Cai, H.; Mikolajczyk, K. & Matas, J","Hongping Cai, K Mikolajczyk, J Matas",UNKNOWN,IEEE Transactions on Pattern Analysis and Machine Intelligence,2011,2011
papers/notes/pending-ref-177-maximal-linear-embedding-for-dimensionality-reduction.md,papers/raw/pending-references/pending-ref-177-2011-maximal-linear-embedding-for-dimensionality-reduction.pdf,true,"authors,venue",title:crossref;authors:crossref;venue:crossref,,,crossref_title,Maximal Linear Embedding for Dimensionality Reduction,Maximal Linear Embedding for Dimensionality Reduction,"[Wang2011] Wang, R.; Shan, S.; Chen, X.; Chen, J. & Gao, W","Ruiping Wang, Shiguang Shan, Xilin Chen, Jie Chen, Wen Gao",UNKNOWN,IEEE Transactions on Pattern Analysis and Machine Intelligence,2011,2011
papers/notes/pending-ref-181-data-visualization-and-dimensionality-reduction-using-kern.md,papers/raw/pending-references/pending-ref-181-2007-data-visualization-and-dimensionality-reduction-using-kernel-maps-with-a-reference-po.pdf,true,"title,venue",title:crossref;venue:crossref,10.1109/TNN.2008.2000807,,crossref_doi,Data visualization and dimensionality reduction using kernel maps with a reference point,Data Visualization and Dimensionality Reduction Using Kernel Maps With a Reference Point,J.A.K. Suykens,J.A.K. Suykens,UNKNOWN,IEEE Transactions on Neural Networks,2007,2007
papers/notes/pending-ref-183-vizrank-data-visualization-guided-by-machine-learning.md,papers/raw/pending-references/pending-ref-183-2006-vizrank-data-visualization-guided-by-machine-learning.pdf,false,,,,,,Vizrank: Data visualization guided by machine learning,Vizrank: Data visualization guided by machine learning,"Gregor Leban, Blaž Zupan, Gaj Vidmar, and Ivan Bratko","Gregor Leban, Blaž Zupan, Gaj Vidmar, and Ivan Bratko",UNKNOWN,UNKNOWN,2006,2006
papers/notes/pending-ref-184-principal-manifolds-and-nonlinear-dimensionality-reduction.md,papers/raw/pending-references/pending-ref-184-2004-principal-manifolds-and-nonlinear-dimensionality-reduction-via-tangent-space-alignmen.pdf,true,authors,authors:pdf,,,,Principal Manifolds and Nonlinear Dimensionality Reduction via Tangent Space Alignment SIAM J,Principal Manifolds and Nonlinear Dimensionality Reduction via Tangent Space Alignment SIAM J,"[Zhang2004] Zhang, Z. & Zha, H",REDUCTION VIA LOCAL T ANGENT SP ACE ALIGNMENT,UNKNOWN,UNKNOWN,2004,2004
papers/notes/pending-ref-186-a-survey-of-dimension-reduction-techniques-lawrence-liverm.md,papers/raw/pending-references/pending-ref-186-2002-a-survey-of-dimension-reduction-techniques-lawrence-livermore-natl.pdf,true,"authors,venue",authors:crossref;venue:crossref,10.1038/nbt1403,,crossref_doi,A survey of dimension reduction techniques Lawrence Livermore Natl,A survey of dimension reduction techniques Lawrence Livermore Natl,"[Fodor2002] Fodor, I. K","Diego Martinez, Randy M Berka, Bernard Henrissat, Markku Saloheimo, Mikko Arvas, Scott E Baker, Jarod Chapman, Olga Chertkov, Pedro M Coutinho, Dan Cullen, Etienne G J Danchin, Igor V Grigoriev",UNKNOWN,Nature Biotechnology,2002,2002
papers/notes/zadu-ref-01-1-s2-0-s0893608006000724-main.md,papers/raw/zadu-table1-references/1-s2.0-S0893608006000724-main.pdf,true,"authors,venue",authors:crossref;venue:crossref,10.1016/j.neunet.2006.05.014,,crossref_doi,doi:10.1016/j.neunet.2006.05.014,doi:10.1016/j.neunet.2006.05.014,UNKNOWN,"Jarkko Venna, Samuel Kaski",UNKNOWN,Neural Networks,2006,2006
papers/notes/zadu-ref-02-1-s2-0-s0925231209000101-main.md,papers/raw/zadu-table1-references/1-s2.0-S0925231209000101-main.pdf,true,authors,authors:pdf,10.1016/j.neucom.2008.12.01,,,doi:10.1016/j.neucom.2008.12.017,doi:10.1016/j.neucom.2008.12.017,UNKNOWN,"John A. Lee /C3,,, Michel Verleysen",UNKNOWN,UNKNOWN,2009,2009
papers/notes/zadu-ref-03-2408-07724v2.md,papers/raw/zadu-table1-references/2408.07724v2.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,,2408.07724,crossref_title,'Normalized Stress' is Not Normalized: How to Interpret Stress Correctly,“Normalized Stress” is Not Normalized: How to Interpret Stress Correctly,UNKNOWN,"Kiran Smelser, Jacob Miller, Stephen Kobourov",UNKNOWN,2024 IEEE Evaluation and Beyond - Methodological Approaches for Visualization (BELIV),2025,2025
papers/notes/zadu-ref-04-2510-08660v1.md,papers/raw/zadu-table1-references/2510.08660v1.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,,2510.08660,crossref_title,How Scale Breaks 'Normalized Stress' and KL Divergence: Rethinking Quality Metrics,How Scale Breaks “Normalized Stress” and KL Divergence: Rethinking Quality Metrics,UNKNOWN,"Kiran Smelser, Kaviru Gunaratne, Jacob Miller, Stephen Kobourov",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2024,2024
papers/notes/zadu-ref-05-computer-graphics-forum-2009-sips-selecting-good-views-of-high-e2-80-90dimension.md,papers/raw/zadu-table1-references/Computer Graphics Forum - 2009 - Sips - Selecting good views of high%E2%80%90dimensional data using class consistency.pdf,true,"authors,venue",title:crossref;authors:crossref;venue:crossref,10.1111/j.1467-8659.2009.01467.x,,crossref_doi,Selecting good views of high‐dimensional data using class consistency,Selecting good views of high‐dimensional data using class consistency,UNKNOWN,"Mike Sips, Boris Neubert, John P. Lewis, Pat Hanrahan",UNKNOWN,Computer Graphics Forum,2009,2009
papers/notes/zadu-ref-06-least-square-projection-a-fast-high-precision-multidimensional-projection-techni.md,papers/raw/zadu-table1-references/Least_Square_Projection_A_Fast_High-Precision_Multidimensional_Projection_Technique_and_Its_Application_to_Document_Mapping.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,10.1109/TVCG.2007.70443,,crossref_doi,Least Square Projection: A Fast High-Precision,Least Square Projection: A Fast High-Precision Multidimensional Projection Technique and Its Application to Document Mapping,UNKNOWN,"F.V. Paulovich, L.G. Nonato, R. Minghim, H. Levkowitz",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2008,2008
papers/notes/zadu-ref-07-local-multidimensional-scaling-for-nonlinear-dimension-reduction-graph-drawing-a.md,papers/raw/zadu-table1-references/Local Multidimensional Scaling for Nonlinear Dimension Reduction  Graph Drawing  and Proximity Analysis.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,10.1198/jasa.2009.0111,2009.0111,crossref_doi,"Local Multidimensional Scaling for Nonlinear Dimension Reduction, Graph Drawing, and Proximity Analy","Local Multidimensional Scaling for Nonlinear Dimension Reduction, Graph Drawing, and Proximity Analysis",UNKNOWN,"Lisha Chen, Andreas Buja",UNKNOWN,Journal of the American Statistical Association,2009,2009
papers/notes/zadu-ref-08-local-affine-multidimensional-projection-1.md,papers/raw/zadu-table1-references/Local_Affine_Multidimensional_Projection (1).pdf,true,authors,authors:pdf,,,,Local Affine Multidimensional Projection,Local Affine Multidimensional Projection,UNKNOWN,"theory to build accurate local transformations that can be dynamically modiﬁed according to user knowledge. The accuracy , ﬂexibility",UNKNOWN,UNKNOWN,2011,2011
papers/notes/zadu-ref-09-supervised-nonlinear-dimensionality-reduction-for-visualization-and-classificati.md,papers/raw/zadu-table1-references/Supervised_nonlinear_dimensionality_reduction_for_visualization_and_classification.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,10.1109/TSMCB.2005.850151,,crossref_doi,Supervised nonlinear dimensionality reduction for visualization and classification,Supervised Nonlinear Dimensionality Reduction for Visualization and Classification,UNKNOWN,"X. Geng, D.-C. Zhan, Z.-H. Zhou",UNKNOWN,"IEEE Transactions on Systems, Man and Cybernetics, Part B (Cybernetics)",2005,2005
papers/notes/zadu-ref-10-download-2.md,papers/raw/zadu-table1-references/download (2).pdf,true,authors,authors:pdf,,,,Quantifying the Neighborhood Preservation of Self-Organizing Feature Maps,Quantifying the Neighborhood Preservation of Self-Organizing Feature Maps,UNKNOWN,of Self/-Organizing F eature Maps,UNKNOWN,UNKNOWN,2026,2026
papers/notes/zadu-ref-11-jeon23tvcg-4.md,papers/raw/zadu-table1-references/jeon23tvcg (4).pdf,true,"authors,title,venue,year",title:crossref;authors:crossref;venue:crossref;year:crossref,,,crossref_title,Classes are not Clusters: Improving Label-based Evaluation of Dimensionality Reduction,<i>Classes are Not Clusters</i>: Improving Label-Based Evaluation of Dimensionality Reduction,UNKNOWN,"Hyeon Jeon, Yun-Hsin Kuo, Michaël Aupetit, Kwan-Liu Ma, Jinwook Seo",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2026,2024
papers/notes/zadu-ref-12-kruskal-1964a.md,papers/raw/zadu-table1-references/kruskal_1964a.pdf,true,authors,authors:pdf,,,,Multidimensional scaling by optimizing goodness of fit to a nonmetric hypothesis,Multidimensional scaling by optimizing goodness of fit to a nonmetric hypothesis,UNKNOWN,"PSYCHOMETRIKA--VOL. ~, NO.",UNKNOWN,UNKNOWN,1964,1964
papers/notes/zadu-ref-13-ref03-geometric-inference-for-probability-measures.md,papers/raw/zadu-table1-references/ref03_geometric_inference_for_probability_measures.pdf,true,"authors,venue",authors:crossref;venue:crossref,10.1007/s10208-011-9098-0,,crossref_doi,Geometric Inference for Measures based on Distance Functions,Geometric Inference for Measures based on Distance Functions,UNKNOWN,"Frédéric Chazal, David Cohen-Steiner, Quentin Mérigot",UNKNOWN,Foundations of Computational Mathematics,2010,2010
papers/notes/zadu-ref-14-ref06-steering-distortions-to-preserve-classes-and-neighbors-in-supervised-dimen.md,papers/raw/zadu-table1-references/ref06_steering_distortions_to_preserve_classes_and_neighbors_in_supervised_dimensionality_reduct.pdf,true,authors,authors:pdf,,,,Steering Distortions to Preserve Classes and,Steering Distortions to Preserve Classes and,UNKNOWN,Neighbors in Supervised Dimensionality Reduction,UNKNOWN,UNKNOWN,2020,2020
papers/notes/zadu-ref-15-ref10-feature-learning-for-nonlinear-dimensionality-reduction-toward-maximal-ext.md,papers/raw/zadu-table1-references/ref10_feature_learning_for_nonlinear_dimensionality_reduction_toward_maximal_extraction_of_hid.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,,,crossref_title,Feature Learning for Nonlinear Dimensionality Reduction toward,Feature Learning for Nonlinear Dimensionality Reduction toward Maximal Extraction of Hidden Patterns,UNKNOWN,"Takanori Fujiwara, Yun-Hsin Kuo, Anders Ynnerman, Kwan-Liu Ma",UNKNOWN,2023 IEEE 16th Pacific Visualization Symposium (PacificVis),2023,2023
papers/notes/zadu-ref-16-ref12-local-procrustes-for-manifold-embedding-a-measure-of-embedding-quality-and.md,papers/raw/zadu-table1-references/ref12_local_procrustes_for_manifold_embedding_a_measure_of_embedding_quality_and_embedding_algor.pdf,true,"authors,venue",authors:crossref;venue:crossref,10.1007/s10994-009-5107-9,,crossref_doi,Mach Learn (2009) 77: 1–25,Mach Learn (2009) 77: 1–25,UNKNOWN,"Yair Goldberg, Ya’acov Ritov",UNKNOWN,Machine Learning,2009,2009
papers/notes/zadu-ref-17-ref13-stochastic-neighbor-embedding.md,papers/raw/zadu-table1-references/ref13_stochastic_neighbor_embedding.pdf,true,authors,authors:pdf,,,,Stochastic Neighbor Embedding,Stochastic Neighbor Embedding,UNKNOWN,"King’s College Road, Toronto, M5S 3G5 Canada",UNKNOWN,UNKNOWN,2026,2026
papers/notes/zadu-ref-18-ref18-measuring-and-explaining-the-inter-cluster-reliability-of-multidimensional.md,papers/raw/zadu-table1-references/ref18_measuring_and_explaining_the_inter_cluster_reliability_of_multidimensional_projections.pdf,true,authors,authors:pdf,,,,Measuring and Explaining the Inter-Cluster Reliability  of Multidimensional Projections,Measuring and Explaining the Inter-Cluster Reliability  of Multidimensional Projections,UNKNOWN,Measuring and Explaining the Inter-Cluster Reliability,UNKNOWN,UNKNOWN,2021,2021
papers/notes/zadu-ref-19-ref42-a-comparison-for-dimensionality-reduction-methods-of-single-cell-rna-seq-d.md,papers/raw/zadu-table1-references/ref42_a_comparison_for_dimensionality_reduction_methods_of_single_cell_rna_seq_data.pdf,true,"authors,venue",title:crossref;authors:crossref;venue:crossref,10.3389/fgene.2021.646936,,crossref_doi,A Comparison for Dimensionality Reduction Methods of Single-Cell RNA-seq Data,A Comparison for Dimensionality Reduction Methods of Single-Cell RNA-seq Data,UNKNOWN,"Ruizhi Xiang, Wencan Wang, Lei Yang, Shiyuan Wang, Chaohan Xu, Xiaowen Chen",UNKNOWN,Frontiers in Genetics,2021,2021
