candidate_id,paper_title,authors,year,doi,source_seed_count,source_seed_notes,source_seed_pdfs,mentions,max_title_keyword_score,max_context_score,confidence,relevance_signals,status,next_action,download_status,downloaded_pdf,resolved_url,source_channel,error
pending-ref-130,Mountaineer: Topology-Driven Visual Analytics for Comparing Local Explanations,"Parikshit Solunke, Vitoria Guardieiro, João Rulff, Peter Xenopoulos, Gromit YeukYin Chan, Brian Barr, Luis Gustavo Nonato, and Claudio Silva",2024,10.1109/TVCG.2024.3418653,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,2,medium,title_keywords=2; body_citation_context=2; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-130-2024-mountaineer-topology-driven-visual-analytics-for-comparing-local-explanations.pdf,https://arxiv.org/pdf/2406.15613v1,arxiv_title,
pending-ref-131,Comparison among dimensionality reduction techniques based on random projection for cancer classiﬁcation,"H. Xie, J. Li, Q. Zhang, and Y . Wang",2016,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-132,Doubly supervised embedding based on class labels and intrinsic clusters for highdimensional data visualization,"H. Kim, J. Choo, C. Reddy, and H. Park",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-133,Semi-random projection for dimensionality reduction and extreme learning machine in high-dimensional space,R. Zhao and K. Mao,2015,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/7160856/,openalex_title,no_pdf_content
pending-ref-134,Evaluation of randomprojection-based feature combination on dysarthric speech recognition,"T. Yoshioka, T. Takiguchi, and Y . Ariki",2013,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-135,A taxonomy of tasks for guiding the evaluation of multidimensional visualizations,"E. R. A. V aliati, M. S. Pimenta, and C. M. D. S. Freitas",2006,,1,papers/notes/2014-brehmer-task-sequences.md,papers/raw/2669557.2669559.pdf,1,2,2,medium,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,https://doi.org/10.1145/1168149.1168169,openalex_title,http_403
pending-ref-136,Survey and comparison of quality measures for selforganizing maps,G. P €olzlbauer,2004,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-137,Random projection in dimensionality reduction: applications to image and text data,E. Bingham and H. Mannila,2001,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-138,Distortionaware brushing for interactive cluster analysis in multidimensional projections,"H. Jeon, M. Aupetit, S. Lee, H.-K. Ko, Y . Kim, and J. Seo",2022,,1,papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf,1,3,1,high,title_keywords=3; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-139,Visual analytics of multidimensional projections for constructing classiﬁer decision boundary maps,"M. Espadoto, F. C. M. Rodrigues, and A. Telea",2019,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,3,1,high,title_keywords=3; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-140,Visual analytics using multidimensional projections,M. Aupetit and L. van der Maaten,2013,10.2312/1001,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,3,1,high,title_keywords=3; body_citation_context=1; doi_found,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-141,Leveraging Foundation Models for Crafting Narrative Visualization: A Survey,"Yi He, Ke Xu, Shixiong Cao, Yang Shi, Qing Chen, and Nan Cao",2025,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1,found,collect_pdf,found,papers/raw/pending-references/pending-ref-141-2025-leveraging-foundation-models-for-crafting-narrative-visualization-a-survey.pdf,https://arxiv.org/pdf/2401.14010v4,arxiv_title,
pending-ref-142,UMATO: Bridging Local and Global Structures for Reliable Visual Analytics with Dimensionality Reduction,"Hyeon Jeon, Kwon Ko, Soohyun Lee, Jake Hyun, Taehyun Yang, Gyehun Go, Jaemin Jo, and Jinwook Seo",2025,10.1109/TVCG.2025,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-142-2025-umato-bridging-local-and-global-structures-for-reliable-visual-analytics-with-dimensi.pdf,https://arxiv.org/pdf/2508.16227v1,arxiv_title,
pending-ref-143,V a embeddings star: A state-of-the-art report on the use of embeddings in visual analytics,"Z. Huang, D. Witschard, K. Kucher, and A. Kerren",2023,,1,papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-144,A survey of visual analytics techniques for machine learning,"J. Y uan, C. Chen, W. Y ang, M. Liu, J. Xia, and S. Liu",2021,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1,found,collect_pdf,found,papers/raw/pending-references/pending-ref-144-2021-a-survey-of-visual-analytics-techniques-for-machine-learning.pdf,https://arxiv.org/pdf/2008.09632v1,arxiv_title,
pending-ref-145,Deep learning multidimensional projections,"M. Espadoto, N. S. T. Hirata, and A. C. Telea",2020,10.1177/1473871620909485,1,papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-145-2020-deep-learning-multidimensional-projections.pdf,https://arxiv.org/pdf/1902.07958,openalex_doi,
pending-ref-146,Progressive Uniform Manifold Approximation and Projection,"Hyung-Kwon Ko, Jaemin Jo, and Jinwook Seo",2020,10.2312/evs.20201061,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/vissym/eurovis2020.html#KoJS20,openalex_doi,no_pdf_content
pending-ref-147,t-distributed stochastic neighbor embedding (t-SNE): A tool for eco-physiological transcriptomic analysis,"M. C. Cieslak, A. M. Castelfranco, V . Roncalli, P . H. Lenz, and D. K. Hartline",2020,,1,papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,found,collect_pdf,found,papers/raw/pending-references/pending-ref-147-2020-t-distributed-stochastic-neighbor-embedding-t-sne-a-tool-for-eco-physiological-transc.pdf,https://repository.library.noaa.gov/view/noaa/59042/noaa_59042_DS1.pdf,openalex_title,
pending-ref-148,With Respect to What? Simultaneous Interaction with Dimension Reduction and Clustering Projections,"John Wenskovitch, Michelle Dowling, and Chris North",2020,10.1145/3377325.3377516,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://doi.org/10.1145/3377325.3377516,openalex_doi,http_403
pending-ref-149,Uncovering representative groups in multidimensional projections,"P. Joia, F. Petronetto, and L. G. Nonato",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1111/cgf.12640,openalex_title,http_403
pending-ref-150,Random projections on manifolds of symmetric positive deﬁnite matrices for image classiﬁcation,"A. Alavi, A. Wiliem, K. Zhao, B. C. Lovell, and C. Sanderson",2014,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-151,Visualization and visual analysis of multifaceted scientiﬁc data: A survey,J. Kehrer and H. Hauser,2013,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-152,iLAMP: Exploring high-dimensional spacing through backward multidimensional projection,"E. Amorim, E. Brazil, J. Daniels, P. Joia, L. Nonato, and M. Sousa",2012,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6400489/,openalex_title,no_pdf_content
pending-ref-153,User-centered multidimensional projection techniques,"F. Paulovich, C. Silva, and L. Nonato",2012,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6241366/,openalex_title,no_pdf_content
pending-ref-154,"Recent advances in nonlinear dimensionality reduction, manifold and topological learning","A. Wism €uller, M. Verleysen, M. Aupetit, and J. Lee",2010,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,found,collect_pdf,found,papers/raw/pending-references/pending-ref-154-2010-recent-advances-in-nonlinear-dimensionality-reduction-manifold-and-topological-learni.pdf,https://perso.uclouvain.be/michel.verleysen/papers/esann10aw.pdf,openalex_title,
pending-ref-155,Fast Stochastic Neighbor Embedding: A trust-region algorithm,"K. Nam, H. Je, and S. Choi",2004,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/1379883/,openalex_title,no_pdf_content
pending-ref-156,Laplacian eigenmaps and spectral techniques for embedding and clustering,M. Belkin and P. Niyogi,2002,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.7551/mitpress/1120.003.0080,openalex_title,http_403
pending-ref-157,Nmap: A novel neighborhood preservation space-ﬁlling algorithm,"F. Duarte, F. Sikansi, F. Fatore, S. Fadel, and F. Paulovich",,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-158,LoCH: A neighborhood-based multidimensional projection technique for highdimensional sparse spaces,"S. Fadel, F. Fatore, F. Duarte, and F. Paulovich",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,4,0,high,title_keywords=4,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-159,Orthogonal neighborhood preserving projections: a projection‐based dimensionality reduction technique,"[Kokiopoulou2007] Kokiopoulou, E. & Saad, Y",2007,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,4,0,medium,title_keywords=4,found,collect_pdf,found,papers/raw/pending-references/pending-ref-159-2007-orthogonal-neighborhood-preserving-projections-a-projection-based-dimensionality-redu.pdf,https://infoscience.epfl.ch/server/api/core/bitstreams/3f08c2a8-0f57-440d-9b06-3bfa7417c81f/content,openalex_title,
pending-ref-160,Orthogonalneighborhoodpreserving projections: a projection-based dimensionality reduction technique,"KokiopoulouE,SaadY",2007,,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,4,0,medium,title_keywords=4,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-161,Steering Distortions to Preserve Classes and Neighbors in Supervised Dimensionality Reduction,"Benoît Colange, Jaakko Peltonen, Michael Aupetit, Denys Dutykh, and Sylvain Lespinats",2020,10.5555/3495724.3496832,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,3,0,medium,title_keywords=3; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-161-2020-steering-distortions-to-preserve-classes-and-neighbors-in-supervised-dimensionality-r.pdf,https://papers.nips.cc/paper/2020/file/99607461cdb9c26e2bd5f31b12dcf27a-Paper.pdf,openalex_title,
pending-ref-162,Rank-based quality assessment of nonlinear dimensionality reduction,"Lee J.A, Verleysen M",2008,,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,3,0,medium,title_keywords=3,found,collect_pdf,found,papers/raw/pending-references/pending-ref-162-2008-rank-based-quality-assessment-of-nonlinear-dimensionality-reduction.pdf,https://perso.uclouvain.be/michel.verleysen/papers/esann08jl.pdf,openalex_title,
pending-ref-163,Neighborhood Preserving Embedding Proc,"[He2005] He, X.; Cai, D.; Yan, S. & Zhang, H. J",2005,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,3,0,medium,title_keywords=3,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-164,Neighborhoodpreserving embedding,"HeX,CaiD,YanS,ZhangH",2005,10.1002/widm.1147,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,3,0,medium,title_keywords=3; doi_found,missing,collect_pdf,missing,,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fwidm.1147,crossref_doi,http_400
pending-ref-165,Visual Analytics for Machine Learning: A Data Perspective Survey,"Junpeng Wang, Shixia Liu, and Wei Zhang",2024,10.1109/TVCG.2024.3357065,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-165-2024-visual-analytics-for-machine-learning-a-data-perspective-survey.pdf,https://arxiv.org/pdf/2307.07712v1,arxiv_title,
pending-ref-166,Projection Ensemble: Visualizing the Robust Structures of Multidimensional Projections,"Myeongwon Jung, Jiwon Choi, and Jaemin Jo",2023,10.1109/VIS54172,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/10360924/,openalex_title,no_pdf_content
pending-ref-167,A Survey of Perception-Based Visualization Studies by Task,Ghulam Jilani Quadri and Paul Rosen,2022,10.1109/TVCG.2021.3098240,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-167-2022-a-survey-of-perception-based-visualization-studies-by-task.pdf,https://arxiv.org/pdf/2107.07477,openalex_doi,
pending-ref-168,VisExPreS: A Visual Interactive Toolkit for User-Driven Evaluations of Embeddings,"Aindrila Ghosh, Mona Nashaat, James Miller, and Shaikh Quader",2022,10.1109/TVCG.2020.3039106,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/33211658/,openalex_doi,no_pdf_content
pending-ref-169,HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,"Ines Chami, Albert Gu, Dat P Nguyen, and Christopher Re",2021,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2,found,collect_pdf,found,papers/raw/pending-references/pending-ref-169-2021-horopca-hyperbolic-dimensionality-reduction-via-horospherical-projections.pdf,https://arxiv.org/pdf/2106.03306v1,arxiv_title,
pending-ref-170,Using multiple attribute-based explanations of multidimensional projections to explore high-dimensional data,"Zonglin Tian, Xiaorui Zhai, Daan van Driel, Gijs van Steenpaal, Mateus Espadoto, and Alexandru Telea",2021,10.1016/j.cag.2021.04.034,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://research.rug.nl/en/publications/using-multiple-attribute-based-explanations-of-multidimensional-p/,openalex_doi,no_pdf_content
pending-ref-171,SolarView: Low Distortion Radial Embedding with a Focus,"Thom Castermans, Kevin Verbeek, Bettina Speckmann, Michel A. Westenberg, Rob Koopman, Shenghui Wang, Hein van den Berg, and Arianna Betti",2019,10.1109/TVCG.2018.2865361,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://dare.uva.nl/search?identifier=f36365a0-b0b6-469a-a208-9a6f63349c83,openalex_doi,no_pdf_content
pending-ref-172,Agreement Analysis of Quality Measures for Dimensionality Reduction,Bastian Rieck and Heike Leitte,2017,10.1007/978-3-319-44684-4_6,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://link.springer.com/chapter/10.1007/978-3-319-44684-4_6?error=cookies_not_supported&code=8451d976-42c4-4870-9f22-824ac2299ae3,doi_landing,no_pdf_content
pending-ref-173,Random projection-based dimensionality reduction method for hyperspectral target detection,"W. Feng, Q. Chen, W. He, G. R. Arce, G. Gu, and J. Zhuang",2015,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,0,high,title_keywords=2,missing,collect_pdf,missing,,https://www.spiedigitallibrary.org/redirect/proceedings/proceeding?doi=10.1117/12.2187709,openalex_title,no_pdf_content
pending-ref-174,Quality-based guidance for exploratory dimensionality reduction,"Sara Johansson Fernstad, Jane Shaw, and Jimmy Johansson",2013,10.1177/1473871612460526,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://journals.sagepub.com/doi/pdf/10.1177/1473871612460526,crossref_doi,http_403
pending-ref-175,iLAMP: Exploring highdimensional spacing through backward multidimensional projection,"Elisa Portes dos Santos Amorim, Emilio Vital Brazil, Joel Daniels, Paulo Joia, Luis Gustavo Nonato, and Mario Costa Sousa",2012,10.1109/VAST.2012.6400489,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6400489/,openalex_doi,no_pdf_content
pending-ref-176,Learning linear discriminant projections for dimensionality reduction of image descriptors,"[Cai2011] Cai, H.; Mikolajczyk, K. & Matas, J",2011,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Learning-linear-discriminant-projections-for-dimensionality/99516138602346#file-1,openalex_title,no_pdf_content
pending-ref-177,Maximal Linear Embedding for Dimensionality Reduction,"[Wang2011] Wang, R.; Shan, S.; Chen, X.; Chen, J. & Gao, W",2011,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/21358001/,openalex_title,no_pdf_content
pending-ref-178,Random-projection-based dimensionality reduction and decision fusion for hyperspectral target detection,"Q. Du, J. E. Fowler, and B. Ma",2011,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,0,high,title_keywords=2,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6049468/,openalex_title,no_pdf_content
pending-ref-179,Clustered Nyström method for large scale manifold learning and dimension reduction,"Zhang K, Kwok JT",2010,,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,http://repository.hkust.edu.hk/ir/Record/1783.1-39856,openalex_title,url_error:_ssl.c:1112: The handshake operation timed out
pending-ref-180,iVisClassiﬁer: An interactive visual analytics system for classiﬁcation based on supervised dimension reduction,"J. Choo, H. Lee, J. Kihm, and H. Park",2010,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,0,high,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-181,Data visualization and dimensionality reduction using kernel maps with a reference point,J.A.K. Suykens,2007,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/18779084/,openalex_title,no_pdf_content
pending-ref-182,Semideﬁnite embedding for the dimensionality reduction of DNA microarray data,R. Kharal,2006,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-183,Vizrank: Data visualization guided by machine learning,"Gregor Leban, Blaž Zupan, Gaj Vidmar, and Ivan Bratko",2006,10.1007/s10618-005-0031-5,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://link.springer.com/article/10.1007/s10618-005-0031-5?error=cookies_not_supported&code=8ed4966e-da28-44ba-ae9c-80165a6d77fb,doi_landing,no_pdf_content
pending-ref-184,Principal Manifolds and Nonlinear Dimensionality Reduction via Tangent Space Alignment SIAM J,"[Zhang2004] Zhang, Z. & Zha, H",2004,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-185,Super-resolution through neighbor embedding,"H. Chang, D.-Y . Y eung, and Y . Xiong",2004,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.78.4611,openalex_title,no_pdf_content
pending-ref-186,A survey of dimension reduction techniques Lawrence Livermore Natl,"[Fodor2002] Fodor, I. K",2002,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-187,Random projection in dimensionality reduction: applications to image and text data Proc,"[Bingham2001] Bingham, E. & Mannila, H",2001,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url
